token;sentiment
['.'];0
['możliwa', 'jest', 'opcja', 'wyboru', 'ulubionego', 'koloru', ',', 'a', 'także', 'pełna', 'gama', 'rozmiarów', 'tego', 'produktu', '.'];0
['też'];0
['wielkiego', 'szału', 'nie', 'ma'];0
[','];0
['jakosciowo'];1
[',', 'zapach', 'świeży', ',', 'owocowy', ',', 'przypominający', 'mi', 'grejpfruta'];1
['najbardziej'];0
['przemianie', 'białkowej'];0
['ostrą'];-1
['dolce', 'Gabbana'];0
['czegoś', 'lepszej', 'jakości'];1
['omijać', 'szerokim', 'łukiem'];-1
['rzeczywistości'];0
['Po', 'wejściu'];0
"['buteleczka', 'cudowna', ',', 'najpiękniejsza', 'jaką', 'znam', ';', ')']";0
['szlak', 'przez', 'przełęcz', 'jest', 'miły', 'i', 'przyjemny', ',', 'natomiast', 'podczas', 'złej', 'pogody', 'potrafi', 'zamienić', 'się', 'w', 'koszmar', 'jeśli', 'się', 'nie', 'ma', 'dobrego', 'obuwia', '.'];1
['klasyczny', 'stanik', ',', 'a', 'jednak', 'ma', 'w', 'sobie', 'coś', 'co', 'przykuwa', 'uwagę', '.'];0
['wiele', 'do', 'życzenia'];0
['położony', 'bardzo', 'urokliwie'];1
['ta'];0
['najlepsze'];0
['m', 'była', 'w', 'objęciach', 'ukochanej', 'osoby'];1
['jednak', ','];0
['ten', 'zapach'];0
['kartonu'];0
['nie'];0
['ślady', 'pilnika', 'i', 'niewłaściwy'];0
['perfumy', 'leżą', 'sobie', 'spokojnie', 'na', 'półeczce'];0
['towar', 'dotarł', 'do', 'mnie', 'uszkodzony', ',', 'jest', 'zarysowana', 'szkatułka', 'i', 'nie', 'było', 'to', 'raczej', 'podczas', 'transportu', 'bo', 'w', 'folii', 'i', 'opakowaniu', 'nie', 'było', 'nic', 'co', 'mogło', 'ją', 'porysować', ',', 'a', 'zamówiła', 'm', 'na', 'prezent', '.'];0
['poręcznej'];1
['-'];0
['bardzo', 'wygodna', 'i', 'cenowo', 'korzystna'];1
['naprawdę'];0
['wyeksponowany', 'biust', 'kusząco', 'prześwituje', 'przez', 'śliczne'];1
['odstępy'];0
['i'];0
['bardzo'];0
[',', 'który', 'ginie', 'w', 'tłumie', 'niczym', 'niewyróżniajacych', 'się', ',', 'niskopółkowych', ',', 'drogeryjnych', 'zapachów'];-1
['fajny'];0
['niestety', 'obsługa', 'jest', 'bardzo', 'nieuprzejma', 'dla', 'klientów', 'a', 'jakość', 'jedzenia', 'marna'];-1
['.'];0
['to'];0
['bardzo'];0
['bycia', 'postrzeganym', 'jako', 'lider', 'na', 'rynku'];0
['dobrze', 'zapakowane'];1
['ten', 'zapach', 'wybitnie', 'przypasował', 'mi'];1
['od', 'niego'];0
['nad', 'ranem'];0
[','];0
['Givenchy'];0
['dużo', 'ludzi', 'chwaliło', 'ten', 'kebab'];1
['do', 'zdefiniowania', 'klasę', 'i', 'styl'];1
['fajny'];1
['po', 'pierwsze'];0
[',', 'która', 'ma', 'na', 'celu'];0
[',', 'potrzebna', 'jest', 'nieorginalna', 'nakładka', ',', 'aparat', 'bez', 'szału', 'w', 'porównaniu', 'z', 'htc'];-1
['jakaś', 'tragedia'];-1
['od', 'kilu', 'lat'];0
['muza'];0
['.'];0
['bardzo', 'dobrze'];1
['życiu'];0
['nie'];0
['ciepłego'];0
['nie', 'uczulają'];0
['kilka', 'dni', 'temu'];0
['bardzo', 'kobiecy', ',', 'zmysłowy', ',', 'elegancki', 'ciepły', 'ale', 'nie', 'za', 'słodki', '.'];1
['impreze'];0
['par', 'staników', 'i', 'stringów'];0
['majtki', 'kiepskie'];-1
['nie', 'można', 'się', 'przyczepić', 'do', 'architektury', ',', 'wystroju', ',', 'detali', '-', 'można', 'się', 'jednak', 'przyczepić', 'do', 'cen', 'i', 'oferty', 'gastronomicznej', '.'];0
['.'];0
[',', 'badziewie'];-1
['woda', 'dolce', 'Gabbana', 'jest', 'jedną', 'z', 'najlepszych', 'wód', 'toaletowych', 'na', 'rynku', 'światowym', '.'];0
['działa'];0
['świetnie'];1
['niestety', 'bardzo', 'ciężkie', 'i', 'nie', 'jestem', 'przekonany', 'czy', 'ze', 'świeżych', 'produktów'];-1
['zarówno'];0
['się'];0
['ich', 'uderzająca', 'popularność', ',', 'ale', 'w', 'końcu', 'się', 'zdecydowała', 'm', 'i', 'nie', 'żałuję'];1
['na', 'przęsłach'];0
['płócień', 'do', 'malowania', 'tak', 'jak', 'w', 'innych', 'miastach'];0
['do', 'zwiedzania', 'park', 'przy', 'zamku'];0
['jedyny', 'mankament'];-1
['tak'];0
[',', 'bo', 'kompletnie', 'nie', 'potrafią', 'przekazać', 'wiedzy'];-1
['romantyczną'];1
[','];0
['ze', 'sportem'];0
['nie', 'było', 'czuć', ',', 'mięso', 'bez', 'smaku', ',', 'tylko', 'jeden', 'rodzaj', 'surówki'];-1
['cztery', 'flakoniki', 'pod', 'rząd'];0
['dobra', 'miejscówka', 'na', 'piwo'];1
['.'];0
['śliczny'];1
['zdecydowanie', 'odradzam', 'zakupu', 'tego', 'śmiecia', ',', 'lepiej', 'wydać', 'więcej', 'i', 'kupić', 'coś', 'porządnego', ','];-1
['ceną'];0
['niestety', 'jakość', 'odkurzania', 'jest', 'tragiczna'];-1
['własnego'];0
['z', 'kalmarem', 'wyśmienita'];1
['dzisiaj', 'ukochany', 'strój', 'do', 'ćwiczeń', 'nie', 'odstępuje', 'mnie', 'na', 'krok', ',', 'odkąd', 'przeprosiła', 'm', 'się', 'ze', 'sportem', 'uwielbiam', 'biegać', 'w', 'ciuchach', 'tej', 'marki'];1
['no', 'i', 'zapach'];0
['.'];0
['ukaranie', 'bezpośrednich', 'sprawców'];0
['mocny'];0
['wieczne', 'problemy', 'z', 'wifi', ',', 'dane', 'komórkowe', 'się', 'blokują', 'i', 'trzeba', 'restartowac', 'telefon', ',', 'a', 'po', 'oficjalnej', 'aktulaizacji', 'do', 'Anro', 'id', 'a', '7', '.', '0', 'przestał', 'działać', 'gps', ',', 'który', 'mimo', 'wszystkich', 'ustawień', 'nie', 'może', 'złapać', 'lokalizacji', ',', 'bądź', 'łapie', 'tylko', 'na', 'moment', 'i', 'się', 'zacina'];-1
['jajecznica', 'z', 'proszku', ',', 'tani', 'pasztet', ',', 'parówek'];-1
['bardzo'];0
['strasznie', 'brzydkiej'];-1
['się'];0
['nie'];0
['realizmu', ',', 'pragmatyzmu', ',', 'interesu', 'narodowego'];0
['chaotyczna'];0
['w', 'domu'];0
['złotówkę'];0
['co'];0
['poprostu', 'tragedia'];-1
[',', 'moi', 'goście', 'chwalili', 'bardzo', ',', 'nie'];1
['trochę', 'lipa', 'z', 'dojazdem', 'w', 'nocy', ',', 'trochę', 'mała', 'klitka', 'co', 'często', 'wywołuje', 'spięcia', '.'];-1
['wreszcie'];0
['egzotyczna'];0
['-'];0
['niby', 'cena', 'niska', 'i', 'tak', 'dalej'];0
['teraz'];0
['być', 'bardziej', 'trwała'];0
['-'];0
['do', 'ciała'];0
['regulacje', 'nakrętki', 'obrotu'];0
['.'];0
['nuta', 'zapachowa', 'odpowiednia', 'dla', 'każdego', 'mężczyzny', '.'];0
['najbardziej'];0
['kiedy'];0
['na', 'skórze'];0
['postoi'];0
['kupiła', 'm', 'flakon', 'z', 'ciekawości'];0
['demonstracje'];0
[','];0
['bardzo', 'długo'];0
['spory', 'minus'];-1
['ze', 'względu', 'na', 'swą', 'przewidywalną', 'historię', 'nie', 'potrafi', 'nią', 'zaangażować', 'widza', ',', 'nie', 'potrafi', 'również', 'oczarować', 'go', 'doskonałą', 'grą', 'aktorską'];-1
['głucha', 'złość'];-1
['kolorystyka', 'jego', 'jest', 'bardzo', 'ciekawa', '.'];0
['biustonosz', 'ma', 'uniwersalny', 'design', 'i', 'pomimo', 'skromności', 'elegancko', 'się', 'prezentuje', '.'];0
['okropny'];-1
['wolności'];0
['liczyć', 'do', 'tysiąca'];0
['przeżycie', 'w', 'lodowatej', 'wodzie'];0
[',', 'ktore', 'placka', 'po', 'wegiersku', 'nie', 'przypominaly', 'i', 'byly', 'niedosmażone', ',', 'gumowate', ',', 'jednym', 'slowem', 'obrzydliwe'];-1
[','];0
['że', 'to', 'jedno', 'wielkie', 'oszustwo'];-1
[','];0
"['pań', '""', 'pulchnych', '""']";0
[','];0
['.'];0
['romantyczny'];1
['spory'];1
['zamek', 'sam', 'w', 'sobie', 'przepiękny', ',', 'wewnątrz', 'nie', 'powala', ',', 'ale', 'za', 'to', 'wielkie', 'ukłony', 'należą', 'się', 'przewodnikom', '-', 'tak', 'dobrego', 'zwiedzania', 'zamku', 'dawno', 'nie', 'zaliczyła', 'm', '.'];0
['bez', 'wentylacji'];0
['schronisko', 'niezwykle', 'klimatyczne', 'i', 'położone', 'w', 'jednym', 'z', 'najpiękniejszych', 'miejsc', 'w', 'Tatrach', '.'];0
['traktujących', 'ich', 'filmy', 'jako', 'dzieła', 'sztuki'];1
['cudowny', 'słodki', 'zapach', 'utrzymuje', 'się', 'przez', 'cały', 'dzień'];1
['kolor', 'przynosi', 'jakieś', 'niepokojące', 'odczucia', '(', 'ciągle', 'mam', 'przed', 'oczami', 'zachód', 'słońca', ')'];-1
[','];0
['zysk'];1
['zrobić', 'to', 'bardzo', ',', 'bardzo', 'delikatnie'];0
['nie'];0
['waszej'];0
['by', 'm'];0
['lasa', 'nii'];0
['męskich'];0
['z', 'lepszych', 'z', 'sportowych'];1
['znany', 'nam', 'wszystkim'];0
['klienta'];0
['dziewczęcy'];0
['jednak', 'więc', 'ona', 'akademicki', 'bełkot', 'wprost', 'niemożliwy', 'do', 'zrozumienia', 'dla', 'kogoś', ',', 'kto', 'dopiero', 'zaczyna', 'swoją', 'przygodę', 'z', 'językiem', 'koreańskim'];-1
['m'];0
['przesycony'];0
[','];0
[',', 'wszystkie', 'składniki', 'wysyp', 'sne', 'po', 'całym', 'opakowaniu', '.'];0
['obsługa', ',', 'która', '(', 'zależnie', 'oczywiście', 'na', 'kogo', 'się', 'trafi', ')', 'potrafi', 'być', 'bardzo', 'niemiła'];-1
['męczący'];-1
['bardzo'];0
['okazjonalnie'];0
['pyszne', 'śniadania', ',', 'smakowite', 'tarty', ',', 'wyśmienite', 'kawy', 'i', 'bardzo', 'miła', 'obsługa', '.'];0
['biustonosz', 'ma', 'uniwersalny', 'design', 'i', 'pomimo', 'skromności', 'elegancko', 'się', 'prezentuje', '.'];0
['nie', 'żałuję'];1
['całe', 'szczęście', 'jedzenie'];0
['fajnie', 'ładnie', 'miło', 'wygląda'];1
['iść', 'pod', 'prysznic'];0
['ja', 'się', 'czuję', 'najwyczajniej', 'w', 'świecie', 'oszukana', 'i', 'gorsza'];-1
['rękę'];0
['słodyczy'];1
['go'];0
['bardzo', 'słaba'];-1
[','];0
['zmysłowych', ',', 'romantycznych', 'i', 'seksownych'];1
['je'];0
['kozim'];0
['trochę', 'niebezpiecznie'];-1
['efektem', 'jest', 'optycznie', 'powiększone', 'piersi', '.'];0
['sprzed', 'lat'];0
['łatwych'];0
[','];0
['najlepszych'];1
['.'];0
['już'];0
['zjeść', 'i', 'napić', 'się', 'lepiej', 'i', 'taniej'];1
['absolutnie', 'cudowny'];1
['.'];0
['swym', 'ofiarom', 'proponuje', 'pozostawienie', 'obrączki', 'lub', 'innej', 'bezwartościowej', 'rzeczy', 'w', 'zastaw', 'i', 'zwrot', 'gotówki', 'za', 'kilkadziesiąt', 'minut'];0
['smutnej', 'refleksji'];-1
['w', 'tym', 'sezonie'];0
['w', 'promocjach'];0
['bardzo'];0
['kolorach', 'złota', 'i', 'słonecznej', 'plaży'];0
['tylko', 'cena', 'dość', 'wysoka'];0
['na', 'zorganizowanie', 'urodzin', 'albo', 'wypad', 'ze', 'znajomymi', 'miła', 'obsługa', 'świetni', 'barmani', 'i', 'niezapomniany', 'klimat'];1
['.'];0
['już'];0
['każdej', 'kobiety'];0
[','];0
['.'];0
['.'];0
['około'];0
['świeże'];0
['pań', 'o', 'większym', 'biuście'];0
['raczej'];0
['chce', 'mi', 'się', 'płakać', 'jak', 'patrze', 'w', 'lustro', ',', 'ostatni', 'raz', 'uwierzyła', 'm', 'w', 'pozytywne', 'opinie', 'z', 'internet', 'u', 'o', 'jakimś', 'salonie'];-1
['był', 'jazz', 'na', 'żywo'];0
['często'];0
['.'];0
['najtańsza'];0
['starszych', 'panów'];0
['porównaniu', 'z', 'tymi', 'z', 'sephory'];0
['jaja'];0
['bardzo', 'wysoką'];0
['On', 'wydobędzie', 'od', 'pana', 'informację', ',', 'która', 'pomoże', 'Mühlhausowi', 'ująć', 'mordercę', '.'];0
['potem'];0
['.'];0
['jej'];0
['parkowania'];0
['stroje', 'kąpielowe', 'z', 'tej', 'kolekcji'];0
[',', 'jedyne', 'co', 'to', 'ciężko', 'zarezerwować', 'bo', 'jest', 'tak', 'popularne'];-1
[',', 'co', 'tam', 'jest', 'normą', ',', 'to', 'już', 'zupełnie', 'inna', 'sprawa', 'i', 'nic', 'tego', 'nie', 'usprawiedliwia'];-1
['nie', 'miała', 'm', 'pełnowymiarowego', 'produktu', ',', 'ale', 'kilka', 'próbek', 'oddała', 'm', 'bratu', '-', 'on', 'je', 'uwielbia', ':', ')'];1
['każdej'];0
['ślicznie'];0
['nie'];0
['kominkowej'];0
['Dania', 'są', 'zaskakująco', 'duże', ',', 'a', 'krewetki', 'i', 'kalmary', ',', 'które', 'zamówiła', 'm', ',', 'były', 'na', 'prawdę', 'dobrze', 'przyrządzone', '.'];1
['jeden', 'z', 'najgorszych', 'zapachów', 'jakie', 'wąchała', 'm', '.'];0
['.'];0
['miłość', 'nie', 'jest', 'transem', 'zakochania', 'i', 'fascynacją', '.'];0
['się'];0
['posiada', 'dość', 'ciekawy', 'wygląd', '.'];0
['słabej'];0
['na', 'moim', 'mężczyźnie'];0
['mi'];0
['produkt', 'bez', 'problemu', 'zużyć', 'do', 'samego', 'końca'];1
['do', 'walki', 'z', 'przestępczością', 'gospodarczą'];0
['owocowo', '-', 'kwiatowy', 'zapach'];0
['bardzo', 'dobra', 'jakość', ',', 'rozmiary', 'zgodne', 'z', 'opisem', ',', 'duży', 'wybór', 'biustonoszy', 'w', 'rozmiarach', 'nietypowych', 'tj', '.', '75f', '.'];0
['bardzo', 'ciekawy', ',', 'zapamiętywalny'];1
['nie'];0
['przez', 'całe', 'trzy', 'godziny', 'jazdy', 'dmuchała', 'na', 'mnie', 'zimna', 'klimatyzacja', 'której', 'nie', 'mogła', 'm', 'regulować', 'i', 'okropnie', 'się', 'przeziębiła', 'm'];-1
['uczynić', 'go', 'bardziej', 'przyjaznym', 'dla', 'użytkowników'];0
['szczególnie'];0
['wierny'];0
[','];0
['wojenny'];0
['możliwym'];0
[','];0
['przyjaciół'];1
['może', 'fajne', 'dla', 'starszej', 'kobiety', 'takiej', 'z', 'czerwoną', 'pomadką', 'na', 'ustach', '.'];0
['mieli', 'śmy', 'małe', 'trudności', 'żeby', 'tam', 'trafić'];-1
['i'];0
['ciasta'];0
[','];0
[','];0
['każdą'];0
['niezapomniane'];1
['materiały', 'bezczelna', 'do', 'granic', 'możliwośći'];-1
['słaba', 'obsługa', '(', 'kelnerka', 'myliła', 'się', ')'];-1
['oryginalny', 'wystrój', 'restauracji'];1
['Ale'];0
['na', 'lato', 'z', 'tego', 'modelu'];0
['bardzo', 'ładne', 'perfumy', 'marki', 'Lacoste', 'wydane', 'w', '2005', 'roku', '.'];0
['super'];0
['rzeczywiście'];0
['koronkowe', 'stringi', 'z', 'pep', 'co', 'po', 'jednym', '/', 'dwóch', 'praniach'];0
['wielka'];0
['lat'];0
['tej', 'kawy'];0
['oczekiwania'];0
['ich', 'wielkość'];0
['o', 'które', 'się', 'zabić'];-1
['pielęgnacji', 'i', 'utrzymaniu'];0
['słodki'];1
['edycji', 'świątecznej'];0
['niestety'];-1
['mojej', 'męskiej', 'skórze'];0
['ludzkiej'];0
[',', 'które', 'zakupiła', 'm', 'na', 'stronie', 'Decathlon'];0
['jej'];0
['leki', 'od', 'niej', 'tylko', 'pogorszyły', 'stan', 'mojej', 'skóry', ',', 'na', 'pewno', 'już', 'do', 'niej', 'nie', 'wrócę'];-1
[','];0
['za', 'to'];0
['długi', 'i', 'w', 'złą', 'pogodę', 'czasem', 'męczący', ','];-1
['pracownicy', 'infolinii'];0
['się'];0
['wybieraniem', 'tego', 'kierunku'];0
['średniej', 'półki', 'cenowej'];0
['swoje', 'pierwsze', 'mydło', 'dostała', 'm', 'w', 'prezencie', 'na', 'urodziny'];0
['nieprzyjemna'];0
['zapach', 'z', 'kategorii', 'tych', ',', 'których', 'użycie', 'potrafi', 'poprawić', 'humor', 'i', 'podnieść', 'na', 'duchu', '.'];1
['starymi'];0
['nie'];0
['.'];0
['zasłyszanych'];0
['zadbaną'];1
['przykro'];0
['tych'];0
['długie', 'wycieczki', 'piesze'];0
['coś', 'jakby', 'stęchlizna'];-1
['odpinane', 'ramiączka'];0
['sztuczne'];0
['właśnie'];0
['m'];0
['em'];0
['od', 'pierwszego', 'wdechu'];0
['przypisanym', 'numerkiem', 'na', 'wysokości'];0
['w', 'umiarkowanych', 'ilościach'];0
['mnie'];0
['?'];0
['kiedyś'];0
['to'];0
['idealnie'];0
[','];0
['tym'];0
['wygodny', 'do', 'codziennego', 'noszenia'];1
"['wyszczuplającego', '""', 'gorsetu']";0
['nieowocnych', 'poszukiwaniach'];-1
['osobą', 'sprzedającą', 'fatalny', ':', 'tyle', 'brudów'];-1
[','];0
['biustonosz', 'jest', 'bardzo', 'fajny', '.'];0
['ma', 'cudowny', 'kolor', ',', 'który', 'spodoba', 'się', 'z', 'pewnością', 'każdej', 'kobiecie', '.'];0
['to'];0
['po', 'pewnym', 'czasie', 'zaczął', 'wywoływać', 'u', 'mnie', 'ból', 'głowy'];-1
['chwili'];0
['miękki', 'i', 'przyjemny'];1
['minut'];0
['godzin'];0
['.'];0
['nawet'];0
['nakładki', 'są', 'straszne'];-1
['w', '100', '%'];0
['.'];0
['w', 'przyjacielskiej', 'pogawędce', 'z', 'diabłem'];0
['miesiąc'];0
[',', 'źle', 'się', 'rozprowadza', ',', 'ściera', 'się', ',', 'ciemne', 'kolory', '-', 'właściwie', 'nie', 'robi', 'nic', ',', 'czego', 'oczekiwała', 'by', 'm', 'od', 'podkładu', '.'];-1
['zło'];-1
[',', 'od', 'którego', 'poprostu', 'nie', 'można', 'oderwać', 'oczu'];1
['.'];0
['super', 'fajne', 'miejsce'];1
['wygłodniałych', 'mięsożerców'];0
['.'];0
['wariat'];0
['pełnowymiarowego', 'produktu'];0
[','];0
['służbie', 'zdrowia'];0
['wiem', ',', 'że', 'opinie', 'są', 'podzielone', 'ale', 'ja', 'nie', 'miała', 'm', 'większych', 'problemów', 'z', 'tą', 'gąbeczką', ',', 'wręcz', 'przeciwnie', '-', 'dobrze', 'się', 'sprawdziła', '.'];1
['bardzo'];0
['go'];0
['drugi'];0
['śliską', 'warstewkę'];0
['zbyt', 'szybkie'];0
['miła', 'przyjemna', 'mgła'];1
[',', 'ktorych', 'nie', 'bylo', 'w', 'menu'];0
['0'];0
['się'];0
['tą'];0
['wybór', 'piw', 'regionalnych', ',', 'jedyny', 'minus', 'to', 'trochę', 'mało', 'miejsca', 'w', 'środku', '.'];-1
['świetnie'];1
['tym', 'bardziej'];0
['mi'];0
['użyciu'];0
['dodatkowym', 'plusem', 'jest', 'konsystencja', 'musu', ',', 'co', 'sprawia', ',', 'że', 'jest', 'wydajny', '.'];0
['trzecim', 'razem', 'gdy', 'pytam', 'co', 'jest', 'grane', 'otrzymuje', 'odp', 'ze', 'nie', 'maja', 'zakupionego', 'produktu'];0
['niektórzy'];0
['pojęcie', 'o', 'gotowaniu'];0
['na', 'ubraniach'];0
['m'];0
['biustonosz', 'jest', 'przyjemny', 'do', 'noszenia', 'i', 'nie', 'uwiera', '.'];0
['bardzo', 'zadowolona'];1
['bardziej'];0
['żadnych'];0
['Napewno'];0
['obskurne', 'pokoje'];-1
['na', 'pewno', 'wart', 'swojej', 'ceny'];1
['zupa', 'rybna', 'super', 'smaczna', 'i', 'treściwa'];1
['wszystkim'];0
[','];0
['jakiś'];0
['przestrzennej', 'kompozycji', 'zapachu'];0
['przystojnego'];0
['do', 'zapachu'];0
['do', 'noszenia'];0
['wanilii'];0
['tego'];0
['cena', 'wysoka', 'ale', 'ta', 'marka', 'jest', 'tego', 'warta', '!'];0
['spokojnym', 'sumieniem'];0
['zaskakujący'];1
['kurier'];0
['.'];0
['raczej', 'dla', 'starszych', 'panów'];0
['jedne', 'z', 'ulubionych', 'perfum', ',', 'najlepsze', 'od', 'd&', 'g'];1
['.'];0
['w', 'ciuchach', 'tej', 'marki'];0
['estetycznie', 'podane', ',', 'smaczne', ',', 'jednak', 'pojawiły', 'się', 'pewne', 'mankamenty', ':', 'długi', 'czas', 'oczekiwania', 'i', 'niestety', 'jedno', 'z', 'dań', 'było', 'niewłaściwe', 'przyrządzone', '.'];0
['tego'];0
['.'];0
[','];0
['negatywną'];0
['auto', '-', 'motywacji', 'dla', 'cwaniaków', 'w', 'stylu', 'typowo', 'amerykańskim', ',', 'wykorzystująca', 'na', 'czytelnikach', 'wszystkie', 'techniki', 'nlp'];-1
['świeżości'];0
['się'];0
['na', 'łatwiznę'];-1
['gładka'];0
[','];0
['plus', 'za', 'ładną', 'kokardkę', 'pomiędzy', 'miseczkami', '.'];0
['do', 'tej', 'pory', 'był', 'em', 'zadowolony', 'z', 'zakupów', 'butów', 'tej', 'firmy', 'ale', 'teraz', 'to', 'jakieś', 'jaja', ',', 'żeby', 'w', 'butach', 'po', '3', 'dniach', 'użytkowania', 'odkleiły', 'się', 'spody', 'mimo', ',', 'że', 'nie', 'było', 'opadów', 'deszczu', '.'];0
['z', 'grubego', ',', 'brązowego', 'plastiku'];0
[','];0
['własnych', 'możliwości'];0
['nie', 'zrobiła', 'wywiadu', ',', 'nie', 'zapytała', 'czy', 'skonczyły', 'mi', 'się', 'leki', ',', 'przeczytala', 'tylko', 'moje', 'wyniki', 'badań', 'z', 'którymi', 'przyszła', 'm', 'i', 'zapytała', 'czemu', 'do', 'niej', 'przychodzę', 'bo', 'ona', 'nie', 'jest', 'od', 'tego'];0
['-'];0
[','];0
['typowych', 'dla', 'niej'];0
[','];0
['za', 'tak', 'wysoką', 'ceną'];0
['świecie'];0
['puchate'];0
['.'];0
['długi'];0
['minusem'];-1
[','];0
['nie', 'polecam', 'sprzedającego', ',', 'szkoda', 'nerwów', ',', 'w', 'tej', 'cenie', 'można', 'dostać', 'dużo', 'lepsze', 'zabawki', '.'];-1
['do', 'rozmiaru'];0
['tak'];0
['.'];0
[',', 'że', 'jest', 'to', 'znany', 'produkt'];0
[',', 'przy', 'tak', 'dużej', 'konkurencji'];0
['pożądaniem'];0
[','];0
['kiedyś'];0
['najlepsza', 'perfuma', 'na', 'świecie', '.'];0
['w', 'całej', 'Warsawie'];0
['zanieczyszczenia', 'cytoplazmatyczne', 'i', 'błonowe'];0
['już'];0
['świeża'];1
['.'];0
['prawdę', 'koszmarny'];-1
['porcja', 'kwaśnicy', 'o', 'połowę', 'mniejsza', 'a', 'smak', 'przeciętny', 'mało', 'tego'];-1
[',', 'jakość', 'godna', 'pożałowania'];-1
['prezent', 'dla', 'mamy', ',', 'żony', ',', 'córki', 'czy', 'wnuczki'];0
['bardzo', 'dobrej', 'jakości', ',', 'ekspresowe', 'dostarczenie'];1
['zmysłowa'];0
['czymś', 'mokrym'];0
['bardzo'];0
['młodym'];1
['na', 'zakup', 'tej', 'wody'];0
['na', 'lato'];0
['jest'];0
[',', 'lacoste', ')'];0
['całkiem'];0
['bardzo', 'ciężkie'];-1
['Tylko'];0
['irytacji'];-1
['trochę', 'wygórowana'];-1
['prostu'];0
['.'];0
['wysokości'];0
['cena', 'jak', 'za', 'oryginalne', 'perfumy', 'wydaję', 'mi', 'się', 'być', 'nie', 'wygórowana', '.'];0
['życie', 'innych', 'ludzi'];0
['.'];0
['bardzo'];0
['pisać', 'o', 'tym'];0
[',', 'że', 'każda', 'butelka', 'zapakowana', 'była', 'pojedynczo'];0
['słabe', 'krycie', 'po', 'jednym', 'pociągnięciu', ',', 'po', 'paru', 'jest', 'lepiej'];0
['długo'];0
['mianowicie', 'Versace'];0
['kuszące', 'zapachem', 'perfumy'];1
[',', 'to', 'zapach', 'niepowtarzalny', ',', 'jedyny', 'w', 'swoim', 'rodziaju'];1
['pewno'];0
['w', 'domu'];0
['nieprzyjemny', ',', 'drażniący'];-1
['i'];0
['woda'];0
['szybko'];0
['ten', 'kurs'];0
"['mówiąc', '""', 'specyficzny', 'zapach', '""', 'nie', 'mam', 'na', 'myśli', 'podobieństwa', 'z', 'poprzednikiem', 'owych', 'perfum', ',', 'czyli', 'kultowym', 'numerze', '5', ',', 'który', 'ma', 'zarówno', 'tak', 'wiele', 'zwolenniczek', ',', 'jak', 'i', 'przeciwniczek', '.']";0
['panią'];0
['pięknie', 'się', 'stabilizuje', ',', 'nie', 'tracąc', 'swojej', 'lekkości'];1
['zarobki'];0
['miękka', 'i', 'przyjemna', 'w', 'dotyku'];1
['interesu', 'narodowego'];0
['ozdobną'];1
['strasznie'];0
['.'];0
['kobiecy'];0
['innego', ',', 'jak', 'dla', 'mnie', 'to', 'dość', 'ponury', 'i', 'niebezpieczny', 'zakątek', 'świata'];-1
['rezerwacji'];0
['siedzibie', 'kłodzkiego', 'starostwa', 'powiatowego'];0
['dwustronna'];0
['kucharz'];0
['bardzo'];0
['moich', 'ulubionych', 'letnich', 'zapachów'];1
['głęboką', 'euforię'];1
['cenami', 'z', 'kosmosu'];-1
['po', 'niej'];0
['perfum'];0
['wiec', 'sie'];0
['lato'];0
['niezwykle'];0
['gminnym'];0
['własnej', 'kieszeni'];0
['to', 'już', 'w', 'ogóle'];0
['których'];0
['jedzenie', 'nad', 'wyraz', 'przeciętne', ',', 'walorów', 'smakowych', 'mało', ',', 'porcje', 'niewielkie', ',', 'obsługa', 'fatalna'];-1
['bardzo'];0
['w', 'szczególności', 'przed', 'pseudofryzjerką', 'o', 'blond', 'lokach', ',', 'mistrzynią', 'niszczenia', 'włosów'];-1
['bardzo', 'wygodny'];1
[')', 'stanik', 'jest', 'usztywniany', ',', 'z', 'przyjemnego', 'materiału', '.'];1
['gdy', 'włożył', 'em', 'telefon', 'do', 'kieszeni', 'razem', 'z', 'kluczami', 'to', 'popękała', 'jeszcze', 'bardziej'];0
[',', 'o', 'nie', 'polsko', 'brzmiącym', 'nazwisku', 'neurolog'];0
['ciosu'];-1
['przetrwać', 'po', 'od', 'szóstego', 'odcinka', 'zaczyna', 'być', 'coraz', 'lepiej', ',', 'a', 'finał', 'to', 'już', 'w', 'ogóle', 'mistrzostwo'];1
['chyba', 'najbardziej', 'znany', 'perfum', 'na', 'świecie'];0
['i'];0
['się'];0
['.'];0
['ten', 'zapach', 'to', 'cudo'];1
['moim'];0
['optymizmem'];1
['duży'];0
['wybielających'];0
['dniu', 'dzisiejszym'];0
['.'];0
['perfum'];0
['na', 'samo'];0
[','];0
['sprawnych', 'technicznie'];0
['tak'];0
['to'];0
['ręce'];0
['dobrze'];1
['co', 'jest', 'niekomfortowe'];-1
[','];0
['zdecydowana'];0
['spodobał', 'mi', 'się', 'zwiastun'];1
['solidnie'];0
['.'];0
['miejsca'];0
['kremowy'];0
['tym', 'razem', 'miałem', 'chyba', 'po', 'prostu', 'pecha', 'bo', 'kierowca', 'się', 'trafił', 'wariat', ',', 'prowadził', 'bardzo', 'niebezpiecznie'];-1
[',', 'do', 'tego', 'można', 'awansować', 'po', 'jakimś', 'czasie', 'na', 'niezłe', 'stanowisko'];1
['proste'];0
