token;sentiment
['jak', 'skończę', 'to', 'przejdę', 'do', 'filmów', ',', 'na', 'ten', 'moment', 'jestem', 'zachwycony'];1
['świetna', 'tak', 'tym', 'razem'];1
['w', 'dół'];0
['na', 'mnie', 'zapach', 'utrzymywał', 'się', 'bardzo', 'długo', ',', 'co', 'do', 'trwałości', 'nie', 'miała', 'm', 'żadnych', 'zastrzeżeń', '.'];1
['tanią', 'gąbkę', 'drogeryjną'];0
['zaskoczenia', 'i', 'smaku'];0
['sprzedaży'];0
['to'];0
['się'];0
[',', 'jest', 'intuicyjny', 'i', 'łatwy', 'w', 'obsłudze', ',', 'czasem', 'tylko', 'zawiesza', 'się', 'przy', 'dużych', 'plikach'];1
['tym'];0
['minus'];-1
['nie'];0
['nie'];0
['.'];0
[','];0
['juz', 'po', 'pierwszym', 'razie', 'wytworzyl'];0
['produkt'];0
['bez', 'zastrzeżeń', ':'];1
['mikołajkowy'];0
['('];0
['przechodzień', ',', 'który', 'pomógł', 'bitemu', 'policjantowi', ','];0
['się'];0
['oceny', 'bdb'];1
['zdecydowanie', 'odradzam', 'lokal', 'na', 'mazowieckiej', ',', 'w', 'innych', 'pracują', 'normalni', 'ludzie', 'i'];-1
['bardzo'];0
['dzieli', 'się'];0
['nowoczesny'];1
['coś'];0
['raczej'];-1
['co'];0
['.'];0
['smutku', ',', 'powagi'];-1
['.'];0
['tornado', ',', 'złamana', 'w', 'pół', 'i', 'przyklejona', 'do', 'swojej', 'lewej', 'strony', ',', 'wszystkie', 'składniki', 'wysyp', 'sne', 'po', 'całym', 'opakowaniu', '.'];0
['bardzo'];0
['żadnych', 'zastrzeżeń', 'co', 'do', 'jakości', 'produktów', 'oferowanych', 'przez', 'lupo', 'line'];0
['za'];0
['wykonawców'];0
['innych'];0
['jak'];0
['dla', 'mnie', 'to', 'tylko', 'opakowanie', 'jest', 'takie', 'nie', 'za', 'bardzo', '-', 'korek', 'nie', 'wygodny', 'i', 'bardzo', 'kanciaty'];-1
['przystępnej', 'cenie'];1
['wszystkim'];0
['śmieszny'];1
"['""', 'aktorów', '""']";0
['bardzo'];0
['jakoś'];0
['.'];0
['.'];0
['z', 'winy', 'kierowców'];0
['pudrem', 'wciśnięty', 'w', 'puder'];0
['prosto'];0
['końca'];0
['odpinane', 'ramiączka', 'i', 'słodką', 'kokardkę', 'między', 'piersiami'];1
['najwyczajniej'];0
['innych'];0
['tylko', 'opakowanie'];0
['do', 'obsługi'];0
['jest'];0
['trochę', 'ciężki', 'na', 'początku'];-1
['co', 'wybrać', 'do', 'jedzenia'];0
['otrzymuje', 'wyrok', 'śmierci', ',', 'zamieniony', 'na', 'dziesięć', 'lat', 'łagru', '.'];0
['.'];0
['mistrzynią', 'niszczenia', 'włosów'];-1
[','];0
['.'];0
['śliczna', 'buteleczka'];1
['bardzo', 'fajne'];1
['mianowicie'];0
['.'];0
['za', 'bardzo', 'nie', 'rozwijały', ','];0
[','];0
['internet', 'u'];0
['super', 'internet'];1
['.'];0
['fatalnie', 'zorganizowane', 'zaplecze', 'gastronomiczne', 'i', 'fatalna', 'obsługa'];-1
['.'];0
['niesmak', 'obsługi'];-1
['fajna', 'atmosfera', ',', 'sympatyczna', 'obsługa', ',', 'bardzo', 'dobra', 'muzyka', 'grająca', 'w', 'tle', 'no', 'i', 'ten', 'ogromny', 'hamak'];1
['mrożona', 'pizza', 'nie', 'wygląda', 'zbyt', 'dobrze'];-1
['.'];0
['od', 'lokalnych', 'dostawców'];0
['tiulu'];0
['na', 'spędzenie', 'weekendu'];0
['w', 'dziesiątkę'];0
['miejsce', 'jest', 'naprawdę', 'kultowe'];1
['że'];0
['nowoczesnej'];1
['że', 'znalazł', 'em', 'dwa', 'punkty', 'programu', 'które', 'mnie', 'interesowały', 'i', 'poczuł', 'em', 'się', 'w', 'pełni', 'usatysfakcjonowany'];1
['nóg'];0
['tym', 'pseudo', '-', 'lekiem', 'żywi', ',', 'mój', 'lekki', 'łupież', 'zamienił', 'się', 'w', 'Tatry', 'zimą'];-1
['sa'];0
['na', 'żywo'];0
['więc'];0
[','];0
[','];0
['ciągle', 'zmieniająca', 'się'];0
['się'];0
['zawsze'];0
['pizza'];0
['szarpaną'];0
['nie', 'był', 'em', 'usatysfakcjonowany', '.'];-1
['się'];0
['otrzymania', 'przesyłki', '(', '2dni', ')'];0
['gładką'];0
['dobrze'];1
['jedzenia'];0
[','];0
['.'];0
['się'];0
['się'];0
['który'];0
['świetny', 'wieczór'];1
['chętnie', 'wybieranym'];1
[','];0
[',', 'nasz', 'weekend', 'był', 'bardzo', 'udany', ',', 'jedynie', 'brzydka', 'pogoda', 'nie', 'pozwoliła', 'na', 'zbyt', 'długie', 'wycieczki', 'po', 'pobliskich', 'lasach'];1
['nie'];0
['jako', 'ozdobę-żart', ')'];0
['zimny', 'i', 'słony'];0
['trochę', 'słabe'];-1
['zwykły', 'pseudo', '-', 'rap', 'z', 'żałosnymi', ',', 'prowokacyjnymi', 'tekstami', 'napisanymi', 'na', 'szybko', 'by', 'zdobyć', 'rozgłos'];-1
['byly', 'srednie', '-', 'gumowe', 'i', 'mialy', 'malo', 'owocow'];-1
['któremu'];0
[',', 'do', 'tego', 'jest', 'na', 'mnie', 'za', 'szeroka', 'w', 'biuście', 'i', 'przez', 'to', 'pogrubia'];-1
['uroiła', 'sobie', ',', 'że', 'lekarze', 'chcą', 'ją', 'zabić', '.'];0
['nowa', 'linia', 'tych', 'perfum'];0
['to'];0
['się'];0
['zawsze'];0
[',', 'bo', 'wystrój', 'bardzo', 'fajny'];1
['końca'];0
['faszyzmu', 'czy', 'nazizmu'];0
['jeszcze', 'nigdy'];0
['o', 'dużej', 'pojemności'];0
['pokoju'];0
['w', 'nim'];0
['której'];0
['-'];0
['warta'];0
['około', '20zl', ',', 'surówka', 'średnia', ',', 'ale', 'burgery', 'smaczne'];1
[',', 'ponieważ', 'flakonik', 'starcza', 'na', 'bardzo', 'długo', ',', 'w', 'przeciwieństwie', 'do', 'wód', 'toaletowych', ',', 'czy', 'innych', 'perfum'];0
['nie', 'tylko', 'ładnie'];1
['nie'];0
['z', 'portalu', 'do', 'lokalu'];0
['ot'];0
['biednym'];0
['świetnym', 'wynalazkiem'];1
"['""']";0
[','];0
['to', 'prawdziwa', 'trucizna', ',', 'ale', 'nie', 'dla', 'kobiet', '.'];0
['opakowanie', 'i', 'buteleczka'];0
['.'];0
['wypad', 'ze', 'znajomymi', 'miła', 'obsługa', 'świetni', 'barmani', 'i', 'niezapomniany', 'klimat'];1
['na', 'urodziny'];0
['łatwo'];0
['.'];0
['zbyt', 'głośno'];0
['wreszcie', 'dostajesz', 'to'];1
['jest'];0
['z', 'udziałem', 'kapitału', 'zagranicznego'];0
['się'];0
['nie'];0
['pep', 'co'];0
['bardzo', 'świetny'];1
['innych', 'dozowników'];0
[','];0
['ona', 'przepiękny', ',', 'zmysłowy', 'zapach', ',', 'którego', 'wręcz', 'nie', 'da', 'się', 'przestać', 'wąchać'];1
['kuleczki', 'infantylne', ',', 'same', 'w', 'sobie', 'nawet', 'zabawne'];0
['świetna', 'lokalizacja', 'spowodowała', ',', 'że', 'z', 'nadzieją', 'przekroczył', 'em', 'progi', 'tej', 'sympatycznej', 'restauracji', ',', 'boleśnie', 'się', 'rozczarował', 'em', '-', 'jedzenie', 'przesolone', 'i', 'niedobre', ',', 'obsługa', 'bardzo', 'nieprzyjemna', 'i', 'spóźnialska'];-1
['jakość', 'dostarczonego', 'produktu', ',', 'sposób', 'jego', 'zabezpieczenia', 'i', 'obsługa', 'reklamacyjna', 'pozostawia', 'wiele', 'do', 'życzenia'];-1
['jak', 'zwykły', 'antyperspirant'];0
['m'];0
['długo', 'nie', 'można', 'niczym', 'usprawiedliwić', 'takiego', 'grafomaństwa'];-1
['Christian', 'Dior', 'j`adore', 'to', 'naprawdę', 'przepiękny', 'zapach', '.'];0
['lepkie', 'stoliki', 'i', 'szklanki'];-1
['złych', 'myśli'];0
['idealnie', 'komponuje', 'się', 'ze', 'skórą'];1
['bardzo'];0
['.'];0
['natomiast', 'technika', 'są', 'skandaliczne'];-1
['.'];0
[','];0
[',', 'przemaka', 'przy', 'niewielkim', 'deszczu', ','];0
['stosowania', 'na', 'wieczorne', 'wyjścia'];0
['najbardziej', 'mi', 'odpowiadają'];1
['.'];0
['były', 'poniżej', 'dobrego', 'smaku'];-1
['zdecydowanie', 'odradzam', 'zakupu', 'tego', 'śmiecia'];-1
['słabe'];0
[',', 'że', 'przychodzą', 'z', 'bardzo', 'korzystną', 'ofertą'];0
[','];0
['obrączki'];0
['.'];0
['par'];0
['nie', 'dość', ',', 'że', 'moje', 'konto', 'zostało', 'sprzedane', 'bez', 'mojej', 'zgody', 'najgorszej', 'naciągając', 'o', 'spamującej', 'firmie', ',', 'to', 'w', 'dodatku', 'nie', 'minął', 'rok', 'i', 'wszystkie', 'zalety', 'konta', 'zostają', 'przez', 'nich', 'usunięte', '.'];-1
['mi'];0
['strzyżenia'];0
['które'];0
['.'];0
['.'];0
['się'];0
['parmeńską'];0
['pomijając', 'już', 'kwestię', 'transparentnej', 'i', 'niezbyt', 'wyrafinowanej', 'retoryki', ','];0
['stworzony', 'wizerunek'];0
['tam'];0
['dobrych'];0
[','];0
['Warszawy'];0
['wciśnięty', 'w', 'puder'];0
['bo', 'to', 'czarujący', 'kawałek', 'historii'];1
['którzy'];0
['pojemnika', 'znany'];0
['co'];0
['się'];0
['samo'];0
['dusi'];0
['mała'];0
[','];0
['swą', 'intensywnością'];0
['przeciętny', 'płyn', 'micelarny'];0
['mieszkających', 'w', 'Izraelu'];0
['przeciętna'];0
['tanich', 'biustonoszy', ',', 'które', 'bardzo', 'szybko', 'się', 'rozciągają', ','];0
['obsługa', 'totalna', 'porażka', 'zalatana', 'trzeba', 'się', 'prosić', ',', 'żeby', 'zrobić', 'zamówienie', '.'];-1
['okropnie', 'się', 'rozprowadza'];-1
['się'];0
['zwłaszcza'];0
['być', 'lekkie'];0
['mały'];0
['niestety', 'co', 'do', 'usuwania', 'makijażu', 'bardzo', 'slaby', ',', 'nie', 'poradzil', 'sobie'];-1
['tego'];0
['nawet'];0
['niech'];0
['się'];0
['ciekawa', 'buteleczka', ',', 'zakrętka', 'trochę', 'za', 'duża', 'przez', 'co'];0
['takiej', 'dobrej', 'cenie'];1
['jeden', 'z', 'najlepszych', 'produktów', 'kleina', 'na', 'rynku', 'polskim'];1
['wyglądała', 'na', 'ładną', 'i', 'solidną', ',', 'niestety', 'w', 'ten', 'sam', 'dzień', 'puściły', 'szwy', 'w', 'jednym', 'miejscu', ',', 'w', 'kolejnym', 'dniu'];0
['bratu'];0
[','];0
['że'];0
['odnowiona'];0
['wtedy'];0
[','];0
['kulturalna', 'obsługa', ',', 'która', 'zajmie', 'się', 'wami', 'od', 'progu', ','];1
[',', 'po', 'czasie', 'krem', 'się', 'ściera', 'i', 'wtedy', 'mam', 'wrażenie', ',', 'że', 'cera', 'jest', 'wtedy', 'bardzo', 'sucha'];0
['na', 'zjedzenie', 'smacznego', 'obiadu', 'i', 'wypicie', 'dobrego', 'piwa'];1
['praktyczny'];1
['pyszne'];0
['świetnie'];1
['śmietnik'];0
[','];0
['wygładza'];0
['Armaniego'];0
['na', 'coś'];0
['ciekawe', 'smaki'];1
['przepiękny', ',', 'zmysłowy'];1
['część', 'biustonosza'];0
['zamiast', 'wziąć', 'prysznic'];0
['zastaw'];0
['pytań'];0
['tym', 'samym', 'przynosi', 'straty', 'państwu'];0
['zły', 'i', 'głodny'];-1
['sądzę', 'że', 'Light', 'Blue', 'wart', 'jest', 'swej', 'dość', 'wygórowanej', 'ceny', '.'];0
['więcej'];0
['na', 'mój', 'gust'];0
['niewyraźne'];0
['porównując', 'jedzenie', 'w', 'tym', 'lokalu', 'z', 'tradycyjną', 'kuchnią', 'indyjską', 'to', 'jest', 'bardzo', 'słabe'];-1
['ciągle', 'jakieś'];0
['błyskotliwy'];1
[','];0
['nigdy'];0
['nie', 'promocja', ','];-1
[')'];0
['czy', 'skonczyły', 'mi', 'się', 'leki', ',', 'przeczytala', 'tylko', 'moje', 'wyniki', 'badań', 'z', 'którymi', 'przyszła', 'm', 'i', 'zapytała', 'czemu', 'do', 'niej', 'przychodzę', 'bo', 'ona', 'nie', 'jest', 'od', 'tego'];0
['samo'];0
['absolutnej', 'wolności'];1
['jest'];0
[',', 'za', 'każdym', 'razem', 'coś', 'spartolą'];-1
[',', 'męczyła', 'm', 'się', 'strasznie', 'szybko', 'i', 'w', 'ogóle', 'nie', 'miała', 'm', 'ochoty', 'kontynuować'];-1
['pełen', 'podziwu', 'wzrok'];0
[','];0
[',', 'ze', 'spokojnym', 'sumieniem', 'odradzam', 'każdemu', ',', 'no', 'chyba', ',', 'że', 'sam', 'prezentuje', 'podobny', 'pszenno', '-', 'buraczany', 'poziom', 'kultury', 'osobistej', 'to', 'może', 'się', 'wpasować', 'i', 'być', 'mu', 'tam', 'dobrze'];-1
['.'];0
['jego'];0
[','];0
['przeciągnięte'];0
['małej', ',', 'poręcznej'];1
['wydajne'];1
[','];0
['sprzedawać', 'taki', 'bubel'];-1
[','];0
['blisko', 'skóry', 'najmniejszego', 'wspomnienia', 'zapachu'];0
['tylko', 'delikatna'];1
['zadowolona'];0
['jednym'];0
['.'];0
[','];0
['.'];0
['rozpoznawalnych'];0
['zszargane', 'nerwy'];-1
['multimediów'];0
['śródziemnomorskim'];0
['ładne'];0
['ten', 'zapach'];0
['dobry'];1
['w', 'przystępnej', 'cenie'];1
['nieco'];0
[','];0
['otwartego'];0
['coś', 'w', 'sobie'];0
['dwie', 'to'];0
['klientów'];0
['niektórych'];0
['długo', 'się', 'utrzymują', 'i', 'juz', 'kilka', 'osób', 'pochwaliło', 'mnie', 'ze', 'ładnie', 'pachnę', ':', '-', ')'];0
['fiolkę'];0
['rozmiarem', 'xs'];0
['jedyną', 'zaletą', 'podczas', 'naszej', 'ostatniej', 'wizyty'];1
['szkoda', 'przegapić'];1
['kom'];0
['świetne'];0
[','];0
['bardzo'];0
['jednak', 'mieć', 'dobrą', 'samoocenę', ',', 'lubić', 'siebie'];0
['ogóle'];0
['łagodna'];0
['elegancji'];0
['bardzo', 'fajna'];1
['myślę', 'że', 'trzeba', 'omijać', 'szerokim', 'łukiem', 'nie', 'ze', 'wzgledu', 'na', 'dania', 'bo', 'te', 'które', 'udało', 'mi', 'się', 'spróbować', 'byly', 'dobre', ',', 'powodem', 'omijania', 'jest', 'obsługa', '.'];0
['koszuli'];0
['całymi', 'koloniami'];0
['drugiej', 'wyrazistą'];0
['kompletnie'];0
['mały'];0
['roku'];0
['biustonosz', 'zakupiony', 'ok'];1
[')'];0
['dość', 'wysoka', 'cena'];-1
['…'];0
['bardzo'];0
['m'];0
['obsłudze', 'z', 'którymi'];0
['dość'];0
['przekierowuje', 'ciebie', 'na', 'inne', 'strony'];0
['mój', 'pies'];0
['blisko', 'centrum', 'to', 'walcie', 'śmiało'];0
['w', 'oczy'];0
['bardzo'];0
['przez', 'to', 'odbieram', 'serwowane', 'mi', 'dania', 'jako', 'mdłe', 'i', 'bez', 'charakteru'];-1
['bardzo', 'długo'];1
['swoim', 'kotom'];0
['raz', 'ten', 'odkurzacz', ',', 'bo', 'pomimo', 'obaw', '-', 'kupić', 'czy', 'nie', 'kupić', ',', 'okazało', 'się', ',', 'ze', 'podjęta', 'decyzja', 'o', 'kupnie', 'okazała', 'się', 'trafiona', 'i', 'nie', 'żałuję', 'mimo', 'tej', 'ceny'];1
['przyzwoity', 'poziom'];1
['zapach', 'długo', 'się', 'utrzymuje', 'się', 'na', 'ciele', 'i', 'nie', 'słabnie', '.'];0
['renomę'];0
['żel', 'pod', 'prysznic'];0
['z', 'soba'];0
['cena'];0
['biustonosz'];0
[','];0
['zamykaniem'];0
['względów', 'konstrukcyjnych'];0
[','];0
[','];0
['nieprzemakalny'];0
['mamy', ',', 'żony', ',', 'córki', 'czy', 'wnuczki'];0
['może'];0
['uroczystego', 'otwarcia', 'cmentarza', 'orląt', 'Lwowskich', 'w', 'najbliższy', 'wtorek'];0
['.'];0
['kolorach', 'złota', 'i', 'słonecznej', 'plaży'];0
['mnie'];0
['te', 'perfumy'];0
['no'];0
['raczej'];0
['Co', 'do', 'mięska', 'to', 'było', 'lekko', 'suche', 'przydał', 'by', 'się', 'jakiś', 'sosik', ',', 'ale', 'ogólnie', 'wszystko', 'na', 'duży', 'plus', '.'];1
[','];0
['wyrazu'];0
['fryty'];0
['zapach'];0
['bezpieczeństwa'];1
['problemów', 'harmonizowania', 'prawa', 'irlandzkiego', 'i', 'europejskiego'];0
['.'];0
['z', 'jego', 'konsystencją'];0
['.'];0
['co'];0
['przyjemne'];1
['do', 'kina', ',', 'dyskotekę', 'czy', 'wieczór', 'ze', 'znajomymi'];0
['na', 'wieczorną', 'randkę'];0
['farbowanych', 'wlosow'];0
['biustonosz', 'jest', 'zrobiony', 'z', 'dobrych', 'materiałów', '.'];0
['sportowymi'];0
['nie', 'był', 'em', 'zadowolony', '.'];-1
['.'];0
['łąką', ',', 'świeżą', 'trawą', 'i', 'lasem'];0
[','];0
['nie'];0
['bez', 'większej', 'wartości'];-1
['majtki', 'mają', 'bardzo', 'ładne', 'ale', 'mniej', 'solidnie', 'zrobione'];0
['do', 'samochodów'];0
['każdym', 'kroku'];0
['zamówienie'];0
['używaniu'];0
['nie'];0
['m'];0
['każdego'];0
['powidłami'];0
['klientów'];0
['.'];0
['w', 'rzeczywistości'];0
['produktu'];0
[',', 'do', 'tego', 'awansować', 'po', 'jakimś', 'czasie', 'na', 'niezłe', 'stanowisko'];1
['bardzo'];0
['jest', 'przepiękny', 'choć', 'dla', 'niektórych', 'może', 'być', 'zbyt', 'krzykliwy', 'dla', 'mnie', 'po', 'prostu', 'najlepszy'];0
['takie', 'ciągłe', 'zabawy', 'ze', 'zmianą', 'pasma', 'nadawania', 'to', 'brak', 'szacunku', 'dla', 'abonentów'];0
['nadal', 'mnie', 'zadziwia', 'i', 'intryguje', ',', 'zaś', 'w', 'miejsce', 'irytacji', 'na', 'stałe', 'zagościł', 'zachwyt', '.'];1
[',', 'że', 'pod', 'względem', 'kulinarnym', 'lokal', 'ten', 'ma', 'potencjał', 'poważnie', 'powinni', 'popracować', 'nad', 'obsługą', ',', 'która', 'nie', 'robi', 'zbyt', 'dobrego', 'wrażenia'];0
['restauracja', 'od', 'czasu', 'otwarcia', 'popsuła', 'się'];-1
['przytulali', 'się'];0
['opis', 'zapachu', 'może', 'i', 'brzmi', 'dobrze', ',', 'niestety', 'w', 'rzeczywistości', 'jest', 'nieprzyjemny', ',', 'drażniący'];-1
['tak', 'dużą'];1
['aż', 'włos', 'na', 'głowie', 'się', 'jeży'];-1
['dość'];0
['nie', 'do', 'każdego', 'pasuje'];0
['się'];0
['opryskliwa'];0
['lokal'];0
['dużych'];0
['fajnie'];0
['niestety'];-1
['.'];0
['warty', 'swojej', 'dość', 'sporej', 'ceny'];0
['górnym', 'płatem', 'prawego', 'płuca'];0
['cała'];0
['na', 'zdjęciu'];0
['niej'];0
['kompetentna'];0
['tak'];0
['one'];0
['obsługa', 'na', 'plus', 'pawilon', 'słabej', 'jakości', ',', 'nie', 'polecam', 'lepiej', 'coś', 'dołożyć', 'i', 'kupić', 'lepszy'];-1
['korzystam', 'z', 'odstąpienia', 'od', 'zakupu'];0
[','];0
['owocowo', '-', 'kwiatowy'];0
['rzeczywistości'];0
['nóg'];0
['internet', 'u', 'o', 'jakimś', 'salonie'];0
['najsłabszy'];0
['sexy'];0
['by'];0
['dno'];-1
[','];0
['.'];0
['efektu', 'wow', ',', 'oczyszczonych', 'porów', 'i', 'od', 'razu', 'widocznych', 'efektów', 'rzeczywistość', 'już', 'taka', 'kolorowa', 'nie', 'była', ',', 'a', 'raczej', 'malowała', 'się', 'w', 'czarnych', 'barwach'];-1
[',', 'jedzenie', 'w', 'restauracji', 'jest', 'smaczne'];1
[',', 'co', 'to', 'po', 'ćwiczeniach', 'zamiast', 'wziąć', 'prysznic', ','];0
['zapach', 'głęboki'];0
['dobrze'];1
['artystyczne'];0
['no'];0
['.'];0
[','];0
['go'];0
['żaden'];0
['hummus', 'pycha'];1
[','];0
['polska'];0
['jest', 'dobry', 'i', 'zabawny'];1
"['ma', 'pociągać', 'i', 'przyciągać', ';', 'P', 'zaliczyła', 'by', 'm', 'go', 'raczej', 'do', 'trochę', 'cięższych', 'perfum', '.']";0
['samo', 'muzeum', 'ani', 'interesujące', 'ani', 'interesujące'];-1
['czarny'];0
['kolejowej'];0
['moim', 'zdaniem'];0
[','];0
['jednak'];0
['słaby'];-1
['?'];0
['szans', 'na', 'przeżycie', 'w', 'lodowatej', 'wodzie'];0
['się'];0
[','];0
"['""', 'po', 'pracy', '""', ',', 'a']";0
['wyrafinowany'];1
['na', 'sprawców'];0
[',', 'takiego', 'miejsca', 'brakowało', 'na', 'woli', ','];0
['.'];0
['względem', 'zaopatrzenia'];0
[',', 'ogromny', 'plus', 'za', 'możliwość', 'płacenia', 'kartą'];1
['lepsza', 'organizacja'];1
['w', 'tej', 'książce'];0
['.'];0
['ograniczoną', 'widocznością'];0
['aż', 'tak', 'bardzo', 'meksykańskie'];0
['spędzonych', 'z', 'tym'];0
['się'];0
['pudru'];0
['go'];0
['za', 'dużo'];-1
['niego'];0
['najwyżej'];0
['takiego'];0
['.'];0
['dobrze', 'przyprawiona'];1
['nie'];0
['miejsce', 'jest', 'oryginalne', 'i', 'przyciąga', 'zapachami', 'grillowanego', 'mięska', ',', 'minusem', 'może', 'być', 'wieczny', 'tłum', 'ludzi', 'w', 'lokalu', ',', 'ale', 'ciężko', 'się', 'dziwić', 'bo', 'miejsce', 'jest', 'naprawdę', 'kultowe', 'i', 'zajrzeć', 'jak', 'się', 'jest', 'w', 'okolicy'];1
['nie'];0
['jednak', 'jakość', 'dostarczonego', 'produktu', ',', 'sposób', 'jego', 'zabezpieczenia', 'i', 'obsługa', 'reklamacyjna', 'pozostawia', 'wiele', 'do', 'życzenia', '.'];-1
['.', '.', '.'];0
['odpisać', 'że', 'maja', 'jakieś', 'problemy', 'z', 'logistyka'];-1
['bardzo', 'wyrafinowany'];1
['przypisanym'];0
['mężczyzny'];0
[',', 'które', 'lubisz'];1
['nie', 'wysusza', ',', 'nie', 'podrażnia'];0
['najgorsze', 'były', 'ćwiczenia', 'w', 'przysiadzie', 'z', 'ugiętymi', 'kolanami', ',', 'bardzo', 'trzęsły', 'mi', 'się', 'nogi', 'i', 'na', 'początku', 'nie', 'mogła', 'm', 'wytrzymać', ',', 'ale', 'potem', 'było', 'coraz', 'lepiej', ',', 'ogólnie', 'polecam', ',', 'bo', 'schudła', 'm', '4', ',', '5', 'k', '.'];0
['suche'];0
['buteleczka', 'prosta'];0
['nie'];0
['.'];0
['niej'];0
['odwagą'];1
[','];0
['z', 'których'];0
['na', 'pewno'];0
['chyba'];0
['niezupełnie'];-1
['w', 'miesiąc'];0
[',', 'po', 'prostu', 'czasem', 'wręcz', 'muszę', 'go', 'poczuć', 'chociaż', 'przez', 'chwilę', 'i', 'czuję', 'wtedy', 'ulgę'];1
['nie', 'podoba', 'mi', 'się', 'efekt', 'nakładania', 'podkładu', 'na', 'mokro'];-1
['się', 'spodobać'];0
['rocka', 'z', 'przytupem'];0
[',', 'na', 'salach', 'i', 'przed', 'telewizorami', ',', 'które', 'powszechnie', 'uważa', 'się', 'za', 'wulgarne'];-1
['każdej'];0
[',', 'zna', 'każdy'];0
['bardzo', 'wydajny', 'i', 'efektywny'];1
['filmowego'];0
['dodatkowych'];0
['podobają', 'się', 'ramiączka', 'zdobione', 'ślicznym', 'haftem', '.'];0
['nieco', 'sztampowy'];-1
['być', 'grubsze'];0
['promocję', 'śniadanie'];0
['lokal', 'zmienia', 'się', 'na', 'gorsze'];-1
[','];0
['obsługa', 'np', '.', 'w', 'zakresie', 'faktur'];0
['do', 'wyjść'];0
['niektórych'];0
"['""', 'szklarniowe', '""']";0
['jest', 'miękki', 'w', 'dotyku', 'oraz', 'wygodny', 'do', 'codziennego', 'noszenia', '.'];0
['.'];0
['nie'];0
['klientach'];0
['.', '.'];0
['się'];0
['z', 'nimi'];0
['nie'];0
['powietrze'];0
[',', 'że', 'ten', 'biustonosz', 'bardzo', 'skromnie', 'się', 'prezentuje', 'jest', 'godny', 'uwagi', 'i', 'polecenia'];1
['.'];0
['jedzenie'];0
['izolacji'];0
['niestety', 'po', 'kilku', 'próbach'];-1
"['oferowanych', '""', 'regionalnych', '""', 'przysmaków']";0
[',', 'który', 'nie', 'zawiódł', 'mnie', 'i', 'moich', 'oczekiwań'];1
['z', 'tego'];0
['niebanalny', ',', 'zielony', 'zapach', 'i', 'rzeczywiście', 'można', 'poczuć', 'się', 'jak', 'w', 'ogrodzie'];1
['bardzo', 'ładny', 'i', 'ergonomiczny', 'kształt', 'flakoniku'];1
[',', 'czuć', 'go', 'potem', 'przez', 'chwilę'];0
['pyszne', 'ciasto'];1
['nie'];0
['koszmarne', 'opakowanie', 'począwszy', 'od', 'beznadziejnie', 'funkcjonującej', 'nakrętki', 'po', 'ohydną', 'aluminiową', 'tubkę', ',', 'która', 'jest', 'dość', 'kłopotliwa', 'w', 'użytkowaniu'];-1
['za'];0
['kiedyś'];0
[',', 'że', 'jest', 'tak', 'bardzo', 'delikatny', 'bo', 'obawiam', 'się', ',', 'że', 'będzie', 'szybko', 'ulatywał'];-1
['wesolutki', ',', 'chętny', 'do', 'spędzania', 'czasu', 'przy', 'kolacji'];0
['się'];0
['m'];0
['wydajny'];1
['napewno', 'spodoba', 'się', 'każdej', 'pani'];1
['.'];0
['pierwsza', 'klasa'];1
['.'];0
['oryginalną'];1
['bardzo'];0
['obawa', ',', 'że', 'nie', 'uda', 'się', 'im', 'zrobić', 'odpowiedniego', 'wrażenia', 'na', 'rzadko', 'widywanych', 'bliskich'];0
['czysto'];0
['jest', 'nieczytelny'];-1
['więcej', 'w', 'tym', 'reklamy', 'niż', 'użyteczności', '.'];-1
['tą'];0
['złodziei'];0
['.'];0
['tego', 'stanika'];0
['ponownego'];0
[',', 'zresztą', 'wszyscy', 'dobrze', 'mówią', 'o', 'tym', 'zespole', 'ale', 'to', 'co', 'zrobili', 'na', 'koniec', 'koncertu', 'było', 'poniżej', 'wszelkiej', 'krytyki', ',', 'kompletnie', 'straciła', 'm', 'ochotę', 'na', 'słuchanie', 'ich', 'w', 'przyszłości'];-1
['lata'];0
['robi'];0
['bez', 'mocy'];0
['prezent', 'dla', 'mężczyzn', 'od', '20'];0
[',', 'raz', 'ostre'];-1
['zużywała', 'm', 'chyba', 'ze', 'trzy', ',', 'lub', 'cztery', 'flakoniki', 'pod', 'rząd'];0
['mi', 'się', 'z', 'seksownym', ',', 'tajemniczym', 'i', 'zadbanym', 'mężczyzną'];1
['jednocześnie', 'jest', 'bardzo', 'subtelny', 'i', 'ciepły'];1
[','];0
['grzesznych', 'namiętności'];0
[','];0
['gdzie', 'miało', 'być', 'wszystko', 'widoczne', 'i', 'dobrze', 'słyszalne', ',', 'mieli', 'śmy', 'miejsce', 'w', 'kiepskiej', 'płaskiej', 'hali', ',', 'gdzie', 'dźwięk', 'kumulował', 'się', 'tylko', 'z', 'przodu', ',', 'a', 'cała', 'reszta', 'rozbijała', 'się', 'na', 'przęsłach', 'i', 'uciekała', 'przemysłowymi', 'bramami'];-1
['mi'];0
['takiej'];0
['I'];0
['nie'];0
['prawdzie'];0
['tę'];0
['m'];0
['jego'];0
['mycia', 'zarówno', 'rąk', 'jak', 'i', 'całego', 'ciała'];0
['fatalna'];0
['prokuratury', 'okręgowej', 'w', 'Łodzi'];0
['świecie', 'lepszej', 'wody', 'niż', 'ta'];0
['.'];0
